,0
888,We are deeply concerned about the quality of ed- ucation and poor learning outcomes as reported in the Annual Survey of Education Report (ASER).
889,Congress promises to attach the highest impor- tance to learning outcomes.
890,The teacher is the pivot around whom the entire system of education revolves.
891,Teacher training and the continuing education of teachers are the key to quality instruction.
892,"Congress promises to increase the capacity, number and quality of Teach- er Training Institutes set up by the government."
893,Regulation of Teacher Training Institutes will be the responsibility of the National Council for Teacher Education and their funding will be the responsi- bility of the University Grants Commission or its successor.
894,A scheme for the periodic and continu- ing education of teachers will be implemented and teachers will be required to mandatorily participate in the scheme.
895,Congress promises to double the allocation for Education to 6 per cent of GDP in the 5 years ending 2023-24.
896,A path forward will be laid down in the regular Budget for 2019-20 and specific annual targets will be set.
897,The Right to Education Act brought to the fore criti- cal deficiencies in the school systems across the country.
898,"In States where the Act was implemented well, many of these deficiencies were rectified."
899,"But much remains to be done, especially in the educa- tionally backward districts of the States."
900,"Congress promises increased expenditure to provide basic and adequate infrastructure in every school from Class I to Class XII that will include classrooms, library, laboratory, playground, toilets, drinking water, etc."
901,Hostels will be constructed based on demand.
902,Congress promises to increase the number of Kendriya Vidyalayas and Navodya Vidyalayas based on demand and with the co-operation of the State Governments.
903,It is a matter of grave concern that children drop out of school.
904,We promise to arrest this trend and ensure that every child completes 12 years of school education.
905,"In order to ensure a uniform quality of education and to improve learning outcomes, Congress prom- ises to employ technology-enabled teaching methods and technology-driven, personalised and adaptive learning tools in all schools."
906,Most children stop with school education.
907,"In order to make children ready for employment or self-employment, Congress promises to introduce vocational training as a compulsory component of school education in Classes IX to XII."
908,Congress will support the establishment of special schools for children with special needs.
909,India needs more Universities.
910,"Congress promises to establish more public universities in the country, especially in under-served areas."
911,We promise to restore the autonomy of colleges and universities.
912,"We will entrust the Regulation, Grading and Funding of colleges and universities to sepa- rate organisations."
913,"We will provide The University Grants Commission or its successor with sufficient funds to make liberal grants to colleges and uni- versities, based on need and merit."
914,"We promise to take suitable measures to include Guest, Temporary and Contract Teachers in the regular establishment of Universities so that they receive the benefits due to them."
915,We promise to restore the 200-point roster system for appointments to central universities and other central institutes of higher learning.
916,Congress deeply respects teachers and will ensure that serving teachers are represented in the governing bodies of colleges and universities.
917,"Congress promises to establish more Institutes of Higher Learning in subjects such as medicine, engineering, commerce, management and pure sciences."
918,We will increase the Gross Enrollment Ratio (GER) in Higher Education from the current level of 25.8 to the level of at least 40 in a period of 5 years.
919,The NEET examination is discriminatory against students from certain States.
920,"In addition, it inter- feres with the State Government’s right to admit students domiciled in the State to medical colleges in that State."
921,"Hence, we will take measures to dispense with the NEET examination and substi- tute it with a State-level examination of equivalent standard, approved by the competent authority for admission to medical colleges in that State."
922,"Colleges and Universities will be encouraged to award Deprivation Points to students seeking admission based on gender, permanent residence in rural districts, first generation learner, etc."
923,and to admit such students to ensure diversity in the classroom.
924,College and University education must be fund- ed in multiple ways.
925,We promise to increase the amount earmarked for grants to colleges and universities.
926,Congress promises to increase the number of scholarships offered to students.
927,Colleges and universities will be encouraged to build endow- ment funds to support deserving poor students.
928,"We will revive, redesign and expand the Education Loan programme."
929,"Applications will be received, examined and sanctioned on a single portal and then assigned to the branch of a bank located near the applicant’s residence or place of study for documentation and monitoring."
930,No interest will be charged during the period of study and until the student finds a job or earns through self-employ- ment.
931,Outstanding interest dues on old education loans as on 31 March 2019 will be waived.
932,Congress will pass a Students Rights Bill to codify the rights and obligations of students in colleges and universities.
933,"46 Food and Nutrition Security The passage of the National Food Security Act, 2013 by the UPA Government was a revolu- tionary step that linked Wealth (the Green Revolution) to Welfare (assurance of food security)."
934,48 Samman—A Life of Dignity For All / 49 / 49 Congress promises to work tirelessly to assure The quality and delivery of the Mid-Day Meal food security to all.
935,Some Tribal communities and groups are partic- ularly vulnerable.
936,We will pay special attention to them and ensure that food grains are delivered to them through mobile fair price shops.
937,We will review and update the list of beneficia- ries within 6 months.
938,"Care shall be taken to in- clude the homeless, destitute persons and migrant workers."
939,No eligible person shall be excluded.
940,Congress promises to take special measures to enroll vulnerable tribal groups and tribal com- munities.
941,Congress will ensure that the linking of Aadhaar will be voluntary but encouraged.
942,No one shall be excluded because of non-linking of Aadhaar.
943,Scheme will be improved.
944,Milk and eggs shall be included in the meal.
945,The cost allowed for a Mid- Day Meal shall be increased.
946,"There will be a social audit of the scheme at the block and district levels and the outcomes, in terms of nutrition levels of the children, will be measured and monitored."
947,"The public food distribution programmes (Mid-Day Meal Scheme, ICDS etc.)"
948,"will rely, as far as possible, on fresh produce."
949,This will encourage local production and provide a fillip to local markets.
950,47 Child Welfare Children are the most valuable human resource of a country.
951,"Congress believes that it is the duty of the Central and State Governments to ensure that every child enjoys all the rights of a child, especially complete education and full health."
952,"Congress promises to expand the ICDS pro- gramme, increase funding support and increase the number of Anganwadis."
953,Anganwadi workers shall be paid atleast the State minimum wage.
954,"Based on need and demand, Anganwadis will include a crèche to provide day care to small children and to empower working mothers."
955,Nutritious food is the mainstay of the ICDS programme.
956,We will closely monitor the coverage and quality of the programme.
957,There will be a social audit of the outcomes pertaining to the improvement of children’s nutrition levels.
958,We will ensure that every child is vaccinated.
959,Complete education is dependent on learning outcomes and the child completing 12 years of school education.
960,The ASER Report is an indict- ment of the quality of instruction in many schools.
961,Congress will work with State Governments to en- sure that a child receives a good quality education and that this is reflected in learning outcomes.
962,"Crimes against children, especially sexual violence, are crimes against humanity."
963,Congress promises to take a serious view of such crimes.
964,"The number of POCSO courts will be increased, trials will be put on fast track and the guilty punished."
965,"Congress promises to revamp and improve Child Protection Services with a focus on vulnerable groups of children, the prevention of crimes against children, and the after-care and rehabilitation of child victims."
966,"48 Water Management, Sanitation and Hygiene Access to water and sanitation are basic human rights."
967,"Congress promises to address the challenges of water and sanitation through advocacy, technology and legislation."
968,Congress promises universal access to potable drinking water.
969,The National Drinking Water Mission will be reviewed and strengthened.
970,Budget allocations will be substantially increased.
971,Congress recognises the challenge of water scarcity and promises to create a Ministry of Water to bring all water-related activities and departments under one authority.
972,We will pay special attention to access to water and democratic sharing of water.
973,"We will address these issues by focusing on storage in dams and water bodies, replenishing ground water and creating a large participatory programme of water management involving the State Governments, civil society organisations, farmers, other users, Panchayats and Gram Sabhas."
974,"Congress promises to double the budget allocation for cleaning rivers, including the Ganga."
975,Congress promises to review the current methodology for cleaning rivers and to strengthen efforts by em- ploying the latest advances in science and technol- ogy.
976,We will convert the Ganga Action Plan into a People’s Programme and implement the same.
977,"Congress will review and re-introduce the Nirmal Congress promises to focus on hygiene, including menstrual hygiene, by promoting hand washing, use of disposable tissue paper and low-cost sanitary napkins."
978,"Panchayats, Municipalities and NGOs will be supported to install sanitary napkin vending machines in schools, colleges and select public places."
979,"Congress promises to end the evil of manual Bharat Abhiyan (NBA) to ensure universal access to a clean, functioning toilet with water."
980,"Instead of chasing numbers, Congress promises that NBA will support the construction of individual toilets (that will be the responsibility of the household) as well as community toilets (that will be the responsibili- ty of pre-qualified NGOs)."
981,We will implement a comprehensive plan for the treatment and safe disposal of sewage.
982,scavenging in 3 years.
983,"Every manual scavenger will be rehabilitated, re-skilled, provided a job and assured a life of dignity and safety."
984,"The Prohibition of Manual Scavenging Act, 2013 will be strictly implemented and any person employing anyone for manual scavenging shall be punished."
985,We will allocate sufficient funds to enable the procurement of machines that will clean sewers and septic tanks and remove human waste.
986,49 Environment And Climate Change Congress was the first Indian political party to acknowledge the consequences of Climate Change (Smt.
987,Indira Gandhi in Stockholm on 14 June 1972).
988,It is a bitter truth that India’s environment has deteriorated.
989,The 2018 Global Environmental Performance Index placed India at rank 177 out of 180 countries.
990,The BJP Government has done virtually nothing in the last 5 years to arrest this decline.
991,Congress promises an action agenda that will place India at the forefront of the battle against global warming and for the protection of the environ- ment.
992,"At the same time, Congress will defend and advance India’s interests in international negotia- tions on Climate Change and the Environment."
993,"We will constitute, by law, an independent, em- powered and transparent Environment Protection Authority (EPA) to establish, monitor and enforce environmental standards and regulations."
994,The EPA will replace all other bodies that currently exercise jurisdiction and powers.
995,the Himalayan range and the Western Ghats.
996,"However, the livelihood opportunities of the people living in these mountains will be protected."
997,"Congress will join hands with State Governments to stop, fully and finally, the discharge of effluents into the rivers and to clean all the rivers of India."
998,Congress promises to protect the coastal zones of the country.
999,Recent steps that diluted the coast- al zone regulations will be reversed.
1000,The coast will be preserved without affecting the livelihood opportunities of fishing communities.
1001,We will impose a complete ban on the import Congress recognises that air pollution is a of all types of waste.
1002,national public health emergency.
1003,We will significantly strengthen the National Clean Air Pro- gramme in order to urgently tackle the problem of pollution.
1004,"All major sources of emission will be targetted, mitigated and reduced to acceptable levels."
1005,Sectoral emission standards will be set.
1006,"We will formulate a comprehensive land and water use policy and plan that will include measures for the conservation of ecosystems and the bio-diversity and wildlife contained therein, without affecting the legitimate rights of local communities."
1007,We will work closely with the State Governments concerned to preserve the rich bio-diversity of We will allow the import of sand for construction and stop the illegal mining of sand in riverbanks.
1008,"We will implement a solid waste management plan in every habitation, village, town and city employing modern technology and machinery."
1009,"Those engaged in waste management and disposal will be assured appropriate equipment, dignity and safe working conditions."
1010,"Congress will confer legal and financial powers upon Panchayats and Municipalities to enable them to partner with State Governments in envi- ronment protection and management and to convert the total effort into a grassroots movement involving youth, women, communities and NGOs."
1011,"50 Samman—A Life of Dignity For All / 51 / 51 Congress promises to amend laws governing forests, re-define the role of the Forest Depart- ments and make local communities the custodians of forests and shareholders of forest resources."
1012,"We will work with State Governments to increase the forest cover from the current level of 21 per cent to 25 per cent by the year 2025 and, towards that goal, take the following steps: a. Re-define the words and phrase ‘forest’ and ‘forest cover’ in accordance with modern scientific standards; b. Assess the exact forest cover at the district level; c. Involve local communities in afforestation projects and the selection of species of plants; and d. Prohibit and penalise the diversion of funds for forest conservation and afforestation."
1013,Congress promises to preserve wildlife habitats and manage and minimise human—wildlife conflict and award compensation for the loss of human lives.
1014,We will promote the welfare of animals and severely penalise cruelty to animals.
1015,Congress promises to provide clean cooking fuels at affordable prices to all the households of the country.
1016,We will monitor the price of LPG cylinders and mitigate through subsidies the burden of price increases on the homemaker.
1017,We will present the national accounts in a form that will account for the costs of environmental degradation and damage.
1018,The Annual Budget will adopt the core principles of Green Budgeting.
1019,Congress will endeavour to make India a green manufacturing hub.
1020,We will reduce tariffs and lift trade barriers for clean technology and provide incentives for the adoption of such technologies.
1021,Congress promises an action agenda that will place India at the forefront of the battle against global warming and for the protection of the environment.
1022,50 Climate Resilience and Disaster Management It is not possible to eradicate poverty without tackling the dual threats of climate change and natural disasters.
1023,It is the poor who suffer most on account of natural disasters and climate change.
1024,"Congress promises to re-visit the National Disaster Management Act, 2005 and incorporate changes, based upon the experience gained in the working of the Act and in managing natural disas- ters that have occurred over the last 14 years."
1025,We will review the working of the National Disas- ter Management Authority and emphasise the equally important function of preventing disasters.
1026,"We will not limit disaster management to humans and will include it to cover the impact of disasters on wild animals, domestic animals, pets, livestock, agricultural crops and plantations."
1027,We will use the MGNREGA programme to execute public works that will mitigate the impact of disasters such as floods and droughts.
1028,"Congress promises to develop a modern Climate Information System, incorporating advanced tools of meteorology that will accurately monitor, forecast and disseminate information to key stake- holders including farmers, fisherfolk and vulnerable households."
1029,"We will increase the allocation to the National Adaptation Fund and re-visit the guidelines for the use of the funds to ensure that only schemes that actually benefit farmers, fisherfolk, forest dwellers, artisans and similar persons are implemented."
1030,51 Digital Rights of Every Citizen Congress affirms its belief that every Indian shall enjoy digital rights and freely access the digital world.
1031,"Congress promises to: Provide access to all persons to high quality internet at affordable rates; Uphold the principle of net neutrality to ensure the internet stays a level playing field; Regulate the power to shut down the internet and to prevent arbitrary shut downs; Promote the development and use of open stan- dards and free and open source software in order to enable citizens to avail of government services and access government information with- out being obliged to rely on proprietary software; Pass a law to protect the personal data of all persons and uphold the right to privacy; Pass a law to provide adequate safeguards against unlawful or excessive surveillance and monitor- ing and provide for both independent and Parlia- mentary oversight; Make all government departments publish all non-private data sets as open data, allowing citizens to access the data without having to file RTI requests; and Pass regulations to stop the spread of fake news and hate speech and punish those who misuse digital and social media."
1032,52 Sports Congress affirms its belief that India has the potential to become a great sporting nation.
1033,"Our sports policy will aim to inculcate in our citizens, especially students and youth, the culture of sports and fitness and will encourage sports as a career."
1034,Congress promises to respect the autonomy of the Indian Olympic Association and the Apex Body of each sport.
1035,Government will work with each body to promote the sport concerned.
1036,"Congress will take suitable measures to ensure that the Constitution of each sports body is in accordance with certain norms and principles, that elections are held according to them, and that there is adequate representation in each sports body for active players, former players and women."
1037,We will make physical education and sports an integral and mandatory part of the school curricu- lum and encourage higher education institutions to accord sports an important place.
1038,"Congress promises to allocate sufficient funds to create modern sports infrastructure in different parts of the country such as multi-sport stadium, athletic track, football field, astro-turf, tennis, badminton, basketball and volleyball courts, gym- nasium, swimming pool and velodrome."
1039,We will entrust the maintenance and management of each facility to the Apex Body of that sport.
1040,Congress will allocate sufficient funds to train and produce coaches and other technical support personnel in each sport.
1041,Congress promises to establish Centres of Sport- ing Excellence in different parts of the country in order to offer world-class training and coaching facilities to sportspersons who meet national or international standards of excellence.
1042,We will ensure that there is at least 1 community sports centre in the headquarters of each block and in municipal towns and at least 1 multi-sport coaching centre in every district headquarters.
1043,Congress will ensure that there is at least 1 Sports Counselling Centre in every district that will spread awareness about different sports and counsel and assist aspiring young sportspersons.
1044,"We will allocate sufficient funds to promote sports among girls and women, persons with disabilities and disadvantaged groups such as Scheduled Tribes."
1045,52 Samman—A Life of Dignity For All / 53 / 53 Appeal India has suffered terribly over the last 5 years.
1046,We are stuck in a sluggish economy; we are stuck in joblessness; we are stuck in an unprecedented rural crisis; we are stuck in a divided society; and we are stuck in an atmosphere of fear and intimidation.
1047,"We have a lot of work to do to correct the harm done in the last 5 years to our people, our freedoms, our economy, our institutions, and our spirit of togetherness."
1048,The Congress is once again ready to take on this challenge and this responsibility.
1049,"We promise to repair the damage caused by a callous, divisive and deceitful BJP Government."
1050,"We promise to put India back on the path of growth and development, not take her backwards."
1051,"We promise to empower every man, woman and child, not inflict distress."
1052,"We promise to provide leadership that brings people together, not one which divides."
1053,"We are a party that lives up to its promises, not one that deceives you with hollow jumlas at election time."
1054,"With us, you will be sure of a bright future filled with hope for you and your children."
1055,It is now time for you to make a choice.
1056,"With utmost humility, faith in our capacity to deliver, and unflinching courage to take on every challenge, we appeal to you to join hands with the Congress."
1057,Let us rebuild India.
1058,"Together, let us get India moving again."
1059,Remember: We have delivered before.
1060,We will deliver again!
1061,"Indian National Congress 54 / 55 CONGRESS WILL DELIVER � � www.inc.in � � � � � � � IndianNationalCongress INCIndia INCIndia IndianNationalCongress 56 � � Published by � (cid:31)� Printed by The All India Congress Committee 24, Akbar Road, New Delhi PIN: 110001 Samrat Offset, B88 Okhla Phase 2, New Delhi PIN: 110020 Total Qty: 5000 MANIFESTO LOK SABHA ELECTIONS 2019 INDIAN NATIONAL CONGRESS"
