,0
1001,This continues to be equally relevant to the world today in today's times of Soft power.
1002,We will adopt Proactive Diplomacy to spread the same.
1003,India was reckoned not only as Vishwaguru but also a vibrant trading society.
1004,"Our ancestors used to trade with foreign nations through the routes of sea, centuries ago."
1005,"This was based on the strength of our business acumen and integrity, our products and crafts."
1006,The symbols of our ancient civilizations stand as a testimony to our architectural and urban planning excellence.
1007,"We will revive Brand India with the help of our strengths of 5 T's: Tradition, Talent, Tourism, Trade and Technology."
1008,"Guiding Principles of our Foreign Policy will be: (cid:1) Equations will be mended through pragmatism and a doctrine of mutually beneficial and interlocking relationships, based on enlightened national interest."
1009,(cid:1) We will champion uniform international opinion on issues like Terrorism and Global Warming.
1010,"(cid:1) Instead of being led by big power interests, we will engage proactively on our own with countries in the neighbourhood and beyond."
1011,In our neighbourhood we will pursue friendly relations.
1012,"However, where required we will not hesitate from taking strong stand and steps."
1013,(cid:1) (cid:1) We will work towards strengthening Regional forums like SAARC and ASEAN.
1014,"(cid:1) We will continue our dialogue, engagement and cooperation, with global forums like BRICS, G20."
1015,"IBSA, SCO and ASEM."
1016,States will be encouraged to play a greater role in diplomacy; actively building relations with foreign countries to harness their mutual cultural and commercial strengths.
1017,"Also, (cid:1) We will expand and empower our pool of diplomats, ensuring our message is taken to the world and our great nation represented on the whole in a befitting manner."
1018,"(cid:1) The NRIs, PIOs and professionals settled abroad are a vast reservoir to articulate the national interests and affairs globally."
1019,This resource will be harnessed for strengthening Brand India.
1020,(cid:1) India shall remain a natural home for persecuted Hindus and they shall be welcome to seek refuge here.
1021,40 Cultural Heritage Ram Mandir: BJP reiterates its stand to explore all possibilities within the framework of the constitution to facilitate the construction of the Ram Temple in Ayodhya.
1022,Ram Setu: Ram Setu is a part of our cultural heritage and also of strategic importance due to its vast thorium deposits.
1023,These facts will be taken into consideration while taking any decision on 'Sethu- Samudram Channel' project.
1024,"Ganga: River Ganga is a symbol of faith in India, and has a special place in the Indian psyche."
1025,It is Mukti dayini.
1026,In addition it is also Jivan dayini for the parts of the country it flows.
1027,"People and cattle depend on it for agriculture, fodder and drinking water."
1028,Pure water of the Ganga are thus essential for the spiritual as well as physical well being of India.
1029,"Unfortunately however, even after decades of independence, the Ganga continues to be polluted and is drying."
1030,"BJP commits to ensure the cleanliness, purity and uninterrupted flow of the Ganga on priority."
1031,"In addition, a massive 'Clean Rivers Programme' will be launched across the country driven by people's participation."
1032,"Cow and its Progeny: In view of the contribution of cow and its progeny to agriculture, socio-economic and cultural life of our country, the Department of Animal Husbandry will be suitably strengthened and empowered for the protection and promotion of cow and its progeny."
1033,(cid:1) Necessary legal framework will be created to protect and promote cow and its progeny.
1034,(cid:1) A National Cattle Development board will be set up to implement a Programme for the improvement of indigenous livestock breeds.
1035,"Heritage Sites: We will provide appropriate resources for the maintenance and restoration of all national heritage sites, and to prevent their vandalisation in any form."
1036,The digitization of archives and archeological and museological records would be initiated.
1037,A National Mission for beautifying and improving the infrastructure and amenities at pilgrimage centres of all faiths will be launched.
1038,"Languages: Indian Languages are repositories of our rich literature, history, culture, art and scientific achievements."
1039,Many of our dialects are important source for knowing our heritage.
1040,"BJP would promote Indian languages, and put measures for the development of all Indian languages, so that they become a powerful vehicle for creating a knowledge society."
1041,Uniform Civil Code Article 44 of the constitution of India lists Uniform Civil Code as one of the Directive Principles of state policy.
1042,"BJP believes that there cannot be gender equality till such time India adopts a Uniform Civil Code, which protects the rights of all women, and the BJP reiterates its stand to draft a Uniform Civil Code, drawing upon the best traditions and harmonizing them with the modern times."
1043,"41 Conclusion - Amritmay Bharat We aim to build a modern, prosperous and vibrant India - Ek Bharat, Shreshtha Bharat, based on our ethos and values."
1044,"We have to convert ourselves into a knowledge based society and economy, powered by experience, tools of technology and energy of our people."
1045,"BJP commits itself to this task and promises to work relentlessly towards this goal, for which we are seeking sixty months."
1046,"In 2022, we will be celebrating 75 years of India's Independence."
1047,"In Indian culture, this is celebrated as Amrit Mahotsav."
1048,"For us, every day and every step, every journey and every process will be dedicated to make Amritmay Bharat."
1049,"And all this will be done by all of us, for all of us!"
1050,This is not the time to sit back.
1051,This is the time when each of us has to get up and contribute our might to bring the change.
1052,"Let's come together, vote BJP to make Ek Bharat, Shreshtha Bharat."
1053,Jai Hind!
1054,Vande Mataram!
1055,"42 Bharatiya Janata Party 11, Ashok Road, New Delhi – 110001 www.bjp.org/manifesto2014 Facebook:www.facebook.com/bjp4india Twitter: @bjp4india Time for Change Time for Modi Printed by Excelprint, C-36, F.F."
1056,"Complex, Jhandewalan, New Delhi-110055 2,000 copies"
